Date,Open,High,Low,Close,Volume
2021-01-30,81.397419832228,83.86400831199248,80.57522367230649,82.21961599214949,9417233
2021-01-31,79.54121465225579,81.95155449020294,78.73776803960675,80.34466126490484,3833552
2021-02-01,85.7440278884148,88.34233176382132,84.87792659661262,86.61012918021697,8376519
2021-02-02,85.78348873721873,88.38298839592234,84.9169888509842,86.64998862345327,6701934
2021-02-03,82.31209933280398,84.80640537319198,81.48066398600798,83.14353467959998,2276647
2021-02-04,85.15046843121061,87.73078565639881,84.29036268948121,86.01057417294001,6416775
2021-02-05,81.17328270853226,83.63307915424535,80.35335055996121,81.99321485710328,9704813
2021-02-06,81.93618447272522,84.41909915371689,81.108546245728,82.76382269972244,4045315
2021-02-07,75.83454299568034,78.13255945009489,75.06853751087549,76.60054848048519,4144480
2021-02-08,71.98274656304488,74.16404191344019,71.25564811291311,72.70984501317665,4570834
2021-02-09,72.62439674249356,74.82513603772064,71.89081697741786,73.35797650756925,5828761
2021-02-10,74.87646123208623,77.14544490578582,74.12013334085303,75.63278912331943,4940285
2021-02-11,75.46691159053736,77.75378769934153,74.7046195542693,76.22920362680541,7851803
2021-02-12,75.19376925096158,77.47236831917255,74.43423622822459,75.95330227369857,6742533
2021-02-13,74.36788712469294,76.62145946180485,73.61669634565564,75.11907790373024,8324222
2021-02-14,70.16736692824422,72.29365077455466,69.45860564614074,70.8761282103477,3627144
2021-02-15,68.24400395344686,70.31200407324829,67.55467058017973,68.93333732671401,3825896
2021-02-16,67.06511581138045,69.09739204808895,66.38769039914428,67.74254122361661,5936792
2021-02-17,70.03176425906643,72.1539389335836,69.32437270089405,70.73915581723882,5876872
2021-02-18,71.07201408112735,73.22571147752515,70.35411494899475,71.78991321325995,3739956
2021-02-19,66.29881605371293,68.30787108564363,65.62913104306935,66.96850106435649,3619980
2021-02-20,67.23106371590542,69.26836867699346,66.5519620622094,67.91016536960143,1721384
2021-02-21,66.26965546855423,68.27782684638922,65.60026500927592,66.93904592783257,9908385
2021-02-22,64.56388683607614,66.52036825535117,63.91172636298446,65.21604730916782,8716220
2021-02-23,66.22925466673907,68.23620177785237,65.56027229636796,66.89823703711016,3887698
2021-02-24,69.08670152329759,71.18023793309449,68.3888560533653,69.7845469932299,3432593
2021-02-25,71.78054399884111,73.955711998806,71.05548799885283,72.50559999882941,5031464
2021-02-26,69.48040451967961,71.58587132330626,68.77858225180407,70.18222678755517,4390742
2021-02-27,68.69498983647009,70.776656195151,68.00110105024312,69.38887862269706,9545106
2021-02-28,69.68093881445984,71.79248241489802,68.9770909476471,70.38478668127256,8357804
2021-03-01,72.526253297799,74.72401854924746,71.79366488064952,73.25884171494849,7133066
2021-03-02,71.22056715574661,73.3787661604662,70.50116748750673,71.93996682398647,3887296
2021-03-03,70.76434570978155,72.90871982219917,70.04955433897567,71.47913708058742,7529845
2021-03-04,67.76879804714277,69.82239798796527,67.08426473353526,68.45333136075027,3736582
2021-03-05,64.66716769729913,66.62677883964153,64.013963983185,65.32037141141326,8956056
2021-03-06,66.87028186376016,68.89665404144985,66.19482447119692,67.54573925632339,2100500
2021-03-07,70.6688055173045,72.81028447237433,69.9549791989479,71.38263183566112,2576590
2021-03-08,70.53604441316463,72.67350030447265,69.82355911606196,71.2485297102673,6594176
2021-03-09,73.49851216439775,75.72573980574315,72.75610295061595,74.24092137817955,2961977
2021-03-10,74.64403423796638,76.9059746694199,73.89005409414854,75.39801438178422,8049926
2021-03-11,72.8152793360461,75.02180295228992,72.07977146396483,73.55078720812737,5032654
2021-03-12,73.94944162295342,76.19033379334594,73.2024775661559,74.69640567975092,1664468
2021-03-13,78.72046037994166,81.10592887630354,77.9253042144877,79.51561654539562,7500242
2021-03-14,78.68637852859031,81.07081424157789,77.89156662426112,79.4811904329195,8899963
2021-03-15,83.85220674707533,86.39318270910792,83.00521475973113,84.69919873441953,7978140
2021-03-16,75.58561607719345,77.87608929165386,74.82212500570664,76.34910714868025,4037099
2021-03-17,78.1900265527409,80.55942129676336,77.40022830473342,78.97982480074839,5828426
2021-03-18,78.54125156910719,80.92128949544377,77.74790559366167,79.33459754455272,9100706
2021-03-19,77.68511667486557,80.03921111955847,76.90041852663461,78.46981482309654,3042823
2021-03-20,78.04878824723626,80.41390304260706,77.26041664877933,78.8371598456932,2048173
2021-03-21,72.15606660519609,74.34261407808083,71.42721744756784,72.88491576282433,9379341
2021-03-22,71.59637823689862,73.76596545619857,70.87318249713196,72.31957397666527,7579137
2021-03-23,72.69909908716642,74.90210208980783,71.9647647529526,73.43343342138022,2912584
2021-03-24,77.20349700938351,79.54299691875877,76.42366370625842,77.9833303125086,4777538
2021-03-25,75.69513907144973,77.98893116452398,74.93054170709165,76.45973643580781,1225049
2021-03-26,73.35966058306039,75.58268060072889,72.61865391050422,74.10066725561656,1747419
2021-03-27,71.97392635445111,74.15495442579811,71.24691699733543,72.70093571156677,6438684
2021-03-28,74.73286865799939,76.99750104157513,73.97799119680747,75.4877461191913,7030489
2021-03-29,75.79785912820434,78.09476395027113,75.0322241875154,76.56349406889326,6537803
2021-03-30,74.28281555676362,76.53380996757464,73.53248408649328,75.03314702703396,3380932
2021-03-31,75.89951828931343,78.1995036920199,75.13285648841128,76.66618009021559,2654753
2021-04-01,76.27104975164629,78.58229368351437,75.50063510769027,77.04146439560232,9793380
2021-04-02,79.36355353074819,81.76850969834662,78.56190147488205,80.16520558661433,1571107
2021-04-03,77.24306324558077,79.58376213181049,76.46283028350419,78.02329620765734,3086213
2021-04-04,76.31355905981464,78.62609115253629,75.54271502890741,77.08440309072185,4358509
2021-04-05,75.20113347011018,77.47995569647716,74.44152606132118,75.96074087889917,3779499
2021-04-06,70.99615393594064,73.14755254006006,70.27902106790084,71.71328680398045,8313834
2021-04-07,71.91396807637767,74.0931792302073,71.18756435843447,72.64037179432088,9937492
2021-04-08,72.74154851059807,74.94583785940407,72.0067853943294,73.47631162686673,2999254
2021-04-09,72.82922128128837,75.03616738072135,72.09357258147737,73.56486998109936,6044842
2021-04-10,72.22121075742594,74.40973229552976,71.491703578058,72.95071793679388,5156532
2021-04-11,68.31428878209502,70.38441874518881,67.62424546106377,69.00433210312629,7592910
2021-04-12,67.24166955127527,69.2792959013139,66.56246076792905,67.92087833462148,6561112
2021-04-13,66.39253047475468,68.40442533762604,65.72189885379757,67.0631620957118,6382858
2021-04-14,64.36007365436407,66.31037891661754,63.70997190027959,65.01017540844856,6017650
2021-04-15,64.01017390997154,65.94987614966765,63.3636064967395,64.65674132320358,8188238
2021-04-16,65.11819949904394,67.09147827174223,64.46043990814451,65.77595908994337,8909699
2021-04-17,70.29154409160202,72.42159088225664,69.58152849471715,71.00155968848689,4617556
2021-04-18,70.85493521209177,73.00205446094304,70.13922879580801,71.57064162837553,1258517
2021-04-19,71.66028124135691,73.83180491533743,70.93644001669675,72.38412246601709,7428540
2021-04-20,71.51868898149156,73.68592198093071,70.79627798167851,72.24109998130461,1705475
2021-04-21,66.30119699748744,68.31032417922948,65.63148793690677,66.97090605806812,5338843
2021-04-22,66.29718224886973,68.30618777156275,65.62751374130539,66.96685075643407,1424226
2021-04-23,66.52358887372787,68.53945520323478,65.8516334305589,67.19554431689684,5117923
2021-04-24,73.48536635376871,75.71219563721625,72.74308992595287,74.22764278158456,6613201
2021-04-25,72.99506605506545,75.2070377537038,72.25774215551932,73.73238995461156,7303745
2021-04-26,73.95477400476896,76.19582776248924,73.20775608552887,74.70179192400906,1698956
2021-04-27,73.9260503149379,76.1662336578148,73.17932253397892,74.67277809589686,4403096
2021-04-28,70.6203362563443,72.7603464459305,69.90699952648224,71.33367298620637,7278602
2021-04-29,73.99748192305515,76.23982986011742,73.25003261070106,74.74493123540924,7143326
2021-04-30,76.33323188485275,78.64636012378769,75.56218913854111,77.1042746311644,1175211
2021-05-01,78.86595693858422,81.25583442157162,78.06933111092175,79.66258276624669,8519817
2021-05-02,76.12480508414511,78.43161735942223,75.35586765905273,76.89374250923748,8412620
2021-05-03,80.59897545805168,83.04136865375021,79.78484439281884,81.41310652328453,5257950
2021-05-04,76.28008503312533,78.59160276140186,75.50957912369982,77.05059094255084,9654406
2021-05-05,78.1700185263944,80.53880696658817,77.38042237966314,78.95961467312566,7048055
2021-05-06,85.41352018657739,88.00180867707974,84.55075735640995,86.27628301674484,2883376
2021-05-07,82.17761581243766,84.66784659463275,81.34753888503931,83.00769273983603,4891113
2021-05-08,80.41743790846704,82.85432996629937,79.60514055585627,81.22973526107782,8020988
2021-05-09,80.81940492693799,83.26847780351187,80.00304730141337,81.63576255246262,9544291
2021-05-10,79.28730840638418,81.68995411566856,78.4864265032894,80.08819030947897,5730741
2021-05-11,74.59336283957911,76.85376777411182,73.83989452806821,75.34683115109002,6605126
2021-05-12,74.87305296304551,77.14193335586506,74.11675949877232,75.6293464273187,2906039
2021-05-13,71.82997756241657,74.00664354915648,71.10442223350327,72.55553289132988,2455465
2021-05-14,73.27691355357636,75.49742608550292,72.53674270960084,74.01708439755188,1211830
2021-05-15,70.70163026673262,72.84410391117908,69.98747238525047,71.41578814821477,6439381
2021-05-16,75.29893624192336,77.58072218864831,74.53834092634838,76.05953155749835,6987029
2021-05-17,73.04939645481834,75.26301452920677,72.31152376335552,73.78726914628115,7516616
2021-05-18,72.18652653755164,74.37399703868957,71.45736970383899,72.91568337126428,4329049
2021-05-19,74.64877426756527,76.91085833627938,73.89474624466058,75.40280229046998,5755976
2021-05-20,71.1335809680313,73.28914402766861,70.41505994815219,71.8521019879104,9910606
2021-05-21,71.85555539290064,74.0329964654128,71.12974170206326,72.58136908373802,7897673
2021-05-22,75.7882781617109,78.08489265145973,75.02273999846129,76.55381632496051,4746169
2021-05-23,71.13961179870344,73.29535761078536,70.4210298613428,71.85819373606408,7002296
2021-05-24,71.73865071806628,73.91254922467435,71.01401788253027,72.46328355360231,1075388
2021-05-25,72.5608104958001,74.75962293506677,71.82787301604455,73.29374797555566,7810183
2021-05-26,74.94075669235866,77.21168871333923,74.1837793520318,75.69773403268552,2775767
2021-05-27,71.39443050623736,73.55789809733545,70.67327464253799,72.11558636993672,8983823
2021-05-28,67.78911237863387,69.84332790525914,67.10437386975877,68.47385088750896,9373296
2021-05-29,69.28852168942078,71.38817386182747,68.58863763195187,69.98840574688967,8467866
2021-05-30,70.18668686291986,72.31355616179621,69.47773042996107,70.89564329587864,6494339
2021-05-31,70.96440130502438,73.11483770820695,70.24758917063019,71.68121343941857,6877809
2021-06-01,72.02665721654049,74.20928319279929,71.29911522445423,72.75419920862676,7396567
2021-06-02,70.16399591423882,72.29017760860971,69.45526868278186,70.87272314569579,9002619
2021-06-03,70.88972131561462,73.03789468881507,70.1736635245478,71.60577910668144,5021080
2021-06-04,71.79740602157469,73.97308499192543,71.07217969812443,72.52263234502493,8667857
2021-06-05,69.8447059299639,71.96121217026582,69.13920384986325,70.55020801006454,5428690
2021-06-06,75.33201958335188,77.61480805557467,74.57109009261096,76.09294907409281,6439433
2021-06-07,76.85023962981171,79.17903477010903,76.07397458304594,77.62650467657748,9889782
2021-06-08,73.3473553145857,75.57000244533073,72.60647293767069,74.08823769150071,3881777
2021-06-09,75.37446766891475,77.65854244676065,74.61310940963277,76.13582592819671,3748996
2021-06-10,72.56489941448434,74.76383576037782,71.83192063251985,73.29787819644883,1195246
2021-06-11,74.96075500071406,77.23229303103872,74.2035756572725,75.71793434415561,4696176
2021-06-12,78.59503528189174,80.97670301770664,77.8011460366201,79.38892452716337,9899691
2021-06-13,76.13295656866123,78.44001585862065,75.36393680534141,76.90197633198103,2012384
2021-06-14,79.20316701019718,81.60326298020316,78.4031350201952,80.00319900019917,9143478
2021-06-15,80.60232720451106,83.04482196828411,79.78816228325337,81.41649212576874,1866964
2021-06-16,83.38012144705898,85.90679179393956,82.5378979980988,84.22234489601918,9437712
2021-06-17,90.04248804380885,92.77104828756063,89.13296796255824,90.95200812505944,1863663
2021-06-18,89.25220477060019,91.95681703637595,88.35066734867493,90.15374219252544,6783182
2021-06-19,86.68810499567539,89.31501726827162,85.81246757147665,87.56374241987413,7980571
2021-06-20,83.7416194900115,86.27924432304215,82.89574454566795,84.58749443435505,6334538
2021-06-21,81.13412816994004,83.59273811448368,80.31459152175883,81.95366481812125,7349449
2021-06-22,80.9652151734154,83.41870654230678,80.14738471711829,81.78304562971253,2206861
2021-06-23,82.1597644890701,84.64945432207222,81.3298678780694,82.9896611000708,4119612
2021-06-24,83.15724479752284,85.67716130653868,82.3172726278509,83.99721696719479,3891005
2021-06-25,86.04071901002631,88.64801352548166,85.17162083820786,86.90981718184476,5936600
2021-06-26,86.17160686858517,88.78286768278473,85.30118659718532,87.04202713998502,5736319
2021-06-27,91.42162975130529,94.1919821680115,90.49817894573654,92.34508055687402,1257681
2021-06-28,90.54942429959443,93.293346248067,89.63478365010357,91.46406494908528,9482626
2021-06-29,101.05880682105162,104.12119490653804,100.03801079255614,102.07960284954709,6629481
2021-06-30,103.72356039480624,106.86669858858825,102.67584766354558,104.77127312606692,3054780
2021-07-01,100.32781602742634,103.36805287674228,99.31440374432101,101.34122831053165,8991208
2021-07-02,96.2171181209082,99.13278836699632,95.24522803887882,97.18900820293757,5423408
2021-07-03,98.19017716584844,101.16563707996507,97.19835719447623,99.18199713722065,1842186
2021-07-04,97.41377912350669,100.36571182421902,96.42980155660258,98.3977566904108,6352727
2021-07-05,100.33631465882199,103.37680904242266,99.32281653095511,101.34981278668889,8116355
2021-07-06,102.3560268240819,105.45772460662982,101.32212756323258,103.3899260849312,8226585
2021-07-07,102.16039092612415,105.25616034812792,101.12846778545624,103.19231406679208,6538917
2021-07-08,98.85679518097993,101.85245564100963,97.85824169430337,99.8553486676565,2124905
2021-07-09,93.1376401472205,95.95999287895445,92.19685590330919,94.07842439113182,4105958
2021-07-10,91.58044831282716,94.35561341321586,90.65539327936425,92.50550334629006,6559277
2021-07-11,94.86679543079362,97.74154680748434,93.90854497189672,95.82504588969053,4258084
2021-07-12,95.77843009766825,98.68080676729456,94.8109712077928,96.74588898754368,9593059
2021-07-13,91.21395976089522,93.97801914758902,90.29260663199729,92.13531288979316,2980290
2021-07-14,91.93990802108955,94.72596583991044,91.01122208148259,92.86859396069651,1403322
2021-07-15,93.46134096166597,96.29350280898919,92.51728701255823,94.40539491077371,5310796
2021-07-16,90.30506843494723,93.04158566024867,89.39289602651343,91.21724084338105,6181057
2021-07-17,90.9529729284332,93.7091236232342,90.0342560301662,91.8716898267002,8017403
2021-07-18,91.25620048468228,94.02153989330901,90.3344206818067,92.17798028755786,5077716
2021-07-19,87.26523235917644,89.90963333975755,86.38376536564941,88.14669935270348,7941447
2021-07-20,80.55596246198378,82.99705223355905,79.74226587145868,81.36965905250887,6037285
2021-07-21,74.36252574756544,76.61593561870379,73.61138912385266,75.11366237127822,2908802
2021-07-22,68.64526307617474,70.72542256333156,67.9518765804558,69.33864957189368,8334901
2021-07-23,63.36756444762787,65.28779367331356,62.72748803906597,64.00764085618977,2548075
2021-07-24,58.49563457231392,60.268229559353735,57.904769576633974,59.086499567993854,1493948
2021-07-25,53.99827646596219,55.634587874021655,53.45283932994237,54.54371360198201,5168962
2021-07-26,49.846691682434496,51.357197490993116,49.343189746248285,50.3501936186207,7520645
2021-07-27,46.01429590535003,47.40866850854246,45.54950503761923,46.479086773080844,7689921
2021-07-28,42.476548717700254,43.76371686066087,42.047492670046715,42.90560476535379,9383190
2021-07-29,39.2107964593974,40.39900241271248,38.814727808292375,39.606865110502426,8228161
2021-07-30,40.156637696653284,41.37350550564278,39.75101509365679,40.562260299649786,1780641
2021-07-31,42.064761651555166,43.33945139857199,41.63986506921622,42.489658233894104,5466134
2021-08-01,43.74469924428832,45.070296191084935,43.30283359535612,44.18656489322053,2554205
2021-08-02,44.944396633580865,46.30634804671968,44.49041282920126,45.39838043796047,7606963
2021-08-03,44.425575376712025,45.77180493358209,43.976832191088675,44.87431856233538,7651143
2021-08-04,45.840780295691964,47.229894850106874,45.377742110887,46.303818480496936,3551331
2021-08-05,44.48985055920785,45.83802784888082,44.04045812931687,44.939242989098844,4127748
2021-08-06,44.11449183755531,45.45129462051153,43.66889090990324,44.560092765207386,5001070
2021-08-07,43.30957748824346,44.621988927281144,42.872107008564235,43.74704796792269,8365624
2021-08-08,43.49512075405821,44.8131547163024,43.05577609997682,43.93446540813961,3883791
2021-08-09,47.76222752163945,49.209567749567924,47.279780778996624,48.244674264282274,4496605
2021-08-10,44.36915408525408,45.71367390601936,43.92098081166565,44.817327358842505,5948600
2021-08-11,45.64960288175898,47.032924181206226,45.18849578194323,46.11070998157473,7416438
2021-08-12,42.84060093722711,44.13880096562794,42.40786759442683,43.273334280027385,6311499
2021-08-13,42.081532998105075,43.356730967744625,41.65646700822522,42.50659898798492,1308623
2021-08-14,43.99900509599264,45.332308280719694,43.55457070108363,44.44343949090166,4647371
2021-08-15,44.15641528099129,45.49448847132436,43.710390884213595,44.60243967776898,4296903
2021-08-16,42.335603902935034,43.61850099090277,41.90797154027913,42.76323626559095,6998223
2021-08-17,41.18261838524417,42.43057651813036,40.76663234094877,41.59860442953956,2147116
2021-08-18,42.35981669632165,43.6434475053011,41.931939759995174,42.787693632648136,4772763
2021-08-19,41.18135182047254,42.42927157260807,40.7653785697607,41.597325071184386,7478450
2021-08-20,41.58102243675665,42.84105341968867,41.16101210911264,42.001032764400655,1310375
2021-08-21,41.698566234681074,42.96215915088353,41.27736859594692,42.11976387341522,3126453
2021-08-22,40.66642166630956,41.89873747437955,40.25564973028623,41.07719360233289,2271300
2021-08-23,44.35211937151198,45.696122988830524,43.904118165739135,44.80012057728483,6238631
2021-08-24,45.536639056997195,46.91653721023953,45.07667300591641,45.99660510807797,4842411
2021-08-25,42.035376124987216,43.30917540150198,41.61077636614896,42.45997588382547,7310208
2021-08-26,42.39242645921294,43.67704544282546,41.9642201313421,42.82063278708378,7127764
2021-08-27,41.32626550412505,42.57857658000762,40.908828478830856,41.74370252941924,6859046
2021-08-28,42.80246095311777,44.09950522442437,42.37011286268224,43.234809043553305,7034207
2021-08-29,41.50835657845595,42.766185565681894,41.08908024938064,41.92763290753127,8940879
2021-08-30,41.35963117149593,42.61295332820793,40.94185711925859,41.77740522373326,4341861
2021-08-31,42.24579422182178,43.525969804301226,41.81906902766197,42.6725194159816,8359201
2021-09-01,43.77815775336379,45.10476859437482,43.335954139693456,44.22036136703414,3615804
2021-09-02,41.76769338971094,43.03338106818703,41.345797496885574,42.1895892825363,5312717
2021-09-03,41.25379488880427,42.5039098854347,40.83708988992746,41.67049988768108,2982243
2021-09-04,40.51795841179288,41.74577533336237,40.10868610460306,40.92723071898271,4413654
2021-09-05,39.51230427778239,40.70964683165459,39.11319009315833,39.91141846240646,6986417
2021-09-06,42.445898719803054,43.7321380749486,42.01715226808788,42.87464517151824,8863020
2021-09-07,43.18225133724927,44.49080440807501,42.74606698030736,43.618435694191184,4270209
2021-09-08,41.099427993836464,42.3448652057709,40.68428225652498,41.51457373114794,9604008
2021-09-09,42.67907195180298,43.97237716246368,42.24797021491609,43.11017368868988,8323988
2021-09-10,46.50663217038613,47.91592405433723,46.036868209069105,46.97639613170317,4324664
2021-09-11,48.51599513474518,49.986176805495035,48.025934577828565,49.0060556916618,9210880
2021-09-12,45.700934283297535,47.08581107976109,45.23930868447635,46.16255988211872,4594058
2021-09-13,44.86910075249138,46.22877047226385,44.41587751256722,45.322323992415534,5584258
2021-09-14,47.24873232974934,48.6805120973175,46.77147240722662,47.72599225227206,9117654
2021-09-15,45.97597814989473,47.36918960898245,45.511574330198826,46.44038196959064,5212377
2021-09-16,46.84629030135534,48.26587485594187,46.3730954498265,47.319485152884184,1233782
2021-09-17,48.368906772150424,49.83463121979135,47.88033195627011,48.85748158803073,7906117
2021-09-18,46.65499363947746,48.06878132552223,46.18373107746253,47.12625620149238,7112674
2021-09-19,46.59060689851525,48.00244347119753,46.11999470762115,47.06121908940934,5809109
2021-09-20,40.966237772732164,42.20763891736041,40.552437391189414,41.380038154274914,4735466
2021-09-21,39.360892721386335,40.55364704627683,38.96330794642284,39.75847749634983,2583246
2021-09-22,39.004227075231576,40.1861733502386,38.61024498356257,39.398209166900585,1726331
2021-09-23,37.142382369617025,38.26790910809027,36.76720679012595,37.51755794910811,2794291
2021-09-24,39.68824910968035,40.89092332512521,39.28735770453206,40.089140514828635,7353385
2021-09-25,37.51907598468429,38.65601768118988,37.14009541918243,37.898056550186155,5952075
2021-09-26,36.90133455124968,38.01955681037846,36.52859379820676,37.27407530429261,4898606
2021-09-27,37.13193348353156,38.257143589093126,36.75686344834437,37.50700351871875,3878117
2021-09-28,39.37488875008362,40.56806719705585,38.97716260109287,39.77261489907436,5481617
2021-09-29,37.21432566614339,38.342032504511366,36.838423386687396,37.59022794559938,8374626
2021-09-30,39.025697358965814,40.20829424863145,38.63149839574393,39.41989632218769,6287913
2021-10-01,39.080735924454,40.265000649437454,38.68598101612618,39.475490832781816,4733149
2021-10-02,37.61373635180121,38.753546544280034,37.23379962097493,37.99367308262748,6316741
2021-10-03,38.353793897824936,39.516030076546905,37.966381838250946,38.741205957398925,3804802
2021-10-04,38.69908045800809,39.87177986582652,38.30818065540195,39.08998026061423,5157263
2021-10-05,37.81883140508364,38.96485659917708,37.436823007052496,38.20083980311479,5488198
2021-10-06,37.96251582732278,39.11289509481742,37.57905607149124,38.34597558315433,3733460
2021-10-07,37.419303342302854,38.55322162540294,37.04133058126949,37.797276103336216,8084609
2021-10-08,37.62720767997035,38.7674260945149,37.24713487512216,38.00728048481853,7216538
2021-10-09,38.675743640341835,39.84773587186734,38.28507956316666,39.066407717517,5115362
2021-10-10,41.25009009312012,42.50009282321467,40.83342251642193,41.6667576698183,2252557
2021-10-11,39.29670514853358,40.487514395458845,38.89976873289183,39.69364156417534,2490687
2021-10-12,42.839561590859695,44.13773012391605,42.40683874650758,43.272284435211816,5057025
2021-10-13,39.66140306928379,40.863263768353,39.260782836260724,40.06202330230686,6272864
2021-10-14,39.4607732464136,40.656554253880685,39.06217957725791,39.8593669155693,4788963
2021-10-15,40.44082458857637,41.666304121563535,40.032331410913976,40.849317766238755,4874910
2021-10-16,40.93884873591506,42.17941990973067,40.52532501130986,41.352372460520264,4368045
2021-10-17,39.97169098890316,41.18295435220326,39.5679365344698,40.37544544333653,6185773
2021-10-18,39.67997245612942,40.88239586389092,39.27916465354225,40.08078025871659,5832691
2021-10-19,38.944071426282186,40.12419480283619,38.550696967430845,39.33744588513352,1968616
2021-10-20,38.07477390451043,39.22855493191984,37.6901802287073,38.45936758031357,5217733
2021-10-21,39.43035868031902,40.62521803426808,39.03207222900266,39.82864513163537,8914520
2021-10-22,40.0375059650479,41.2507637215645,39.6330867128757,40.4419252172201,2490036
2021-10-23,38.9820108753914,40.16328393222145,38.58825318978138,39.375768561001415,3869729
2021-10-24,40.45071320548601,41.67649239353104,40.04212014280433,40.859306268167686,8585159
2021-10-25,40.99197254559393,42.234153531824056,40.57791221685056,41.406032874337306,8179156
2021-10-26,42.38907825442543,43.673595777286806,41.96090574680497,42.81725076204589,9944718
2021-10-27,43.513702756805024,44.83229981004154,43.074170405726186,43.95323510788386,8904428
2021-10-28,42.13657354970918,43.41343941485189,41.710951594661616,42.56219550475675,5202271
2021-10-29,41.244132174602896,42.49395436171208,40.827524778899836,41.66073957030596,5042879
2021-10-30,42.53811921129878,43.82715312679268,42.10844123946748,42.96779718313008,3322523
2021-10-31,43.63307253436424,44.9552868535874,43.19233442795652,44.07381064077196,5746771
2021-11-01,43.64022616263119,44.9626572584685,43.19941579735209,44.08103652791029,9640145
2021-11-02,43.88938269348423,45.219363987226174,43.44605559557024,44.33270979139821,2756124
2021-11-03,46.23693948553612,47.638058863885696,45.76989969275292,46.70397927831931,1841531
2021-11-04,45.20086297502127,46.570586095476465,44.744288601536205,45.657437348506335,1864645
2021-11-05,46.24716081408033,47.64858992965853,45.78001777555427,46.7143038526064,2428127
2021-11-06,45.920533417247555,47.312064732921726,45.456689645356164,46.384377189138945,6130076
2021-11-07,45.567972853077244,46.94882051529171,45.10769029900576,46.028255407148734,9859690
2021-11-08,47.663037108870405,49.10737156671497,47.181592289588885,48.144481928151926,5254849
2021-11-09,49.312265740387474,50.80657682342952,48.814162046040124,49.810369434734824,8574587
2021-11-10,50.99426796287903,52.539548810239,50.47917434709237,51.50936157866568,7515350
2021-11-11,53.781652952007605,55.41140001115935,53.23840393229036,54.324901971724856,9336900
2021-11-12,53.880710570481426,55.513459375647535,53.33646096875939,54.42496017220346,2615777
2021-11-13,55.42610312499527,57.10568200757089,54.866243497470066,55.98596275252048,4512664
2021-11-14,54.79724878621659,56.457771476708004,54.24374122271945,55.35075634971373,1973181
2021-11-15,55.56795255386195,57.25182990397898,55.006660103822945,56.12924500390096,2491633
2021-11-16,55.33473994108878,57.01155024233389,54.77580317400707,55.89367670817048,3061774
2021-11-17,55.605424452174226,57.29043731436133,55.043753498111855,56.16709540623659,3790358
2021-11-18,57.00203902736281,58.729373543343506,56.42626085536924,57.577817199356375,4860562
2021-11-19,55.221822608877524,56.89521117278291,54.66402642090907,55.77961879684599,7976610
2021-11-20,60.102636149680265,61.923928154216036,59.49553881483501,60.70973348452552,2765524
2021-11-21,57.78984152345223,59.54104884234472,57.206105750488064,58.37357729641639,2250632
