Date,Open,High,Low,Close,Volume
2021-02-16,10559.01909684747,10718.200289262257,10505.958699375877,10612.079494319067,440362231
2021-02-17,10421.176250328388,10578.279409881077,10368.80853047749,10473.543970179284,347196322
2021-02-18,10430.905161950071,10588.154988512133,10378.488553096051,10483.321770804092,171967803
2021-02-19,10427.981837694353,10585.187594041503,10375.57991891197,10480.383756476736,332783556
2021-02-20,10693.281623522536,10854.486874128404,10639.546539987248,10747.016707057826,352326869
2021-02-21,10685.22174557398,10846.30549048213,10631.527163937928,10738.916327210029,428858169
2021-02-22,10386.369474981424,10542.947909277626,10334.176663549357,10438.562286413491,352829488
2021-02-23,10816.762169519128,10979.82893589379,10762.406580727575,10871.117758310682,296542870
2021-02-24,10978.617195173827,11144.12398706087,10923.448264544812,11033.78612580284,235601368
2021-02-25,11332.613517884161,11503.456937751762,11275.665711261627,11389.561324506694,240269593
2021-02-26,11143.149572751343,11311.136752240056,11087.153846255105,11199.14529924758,366755886
2021-02-27,11111.687910833729,11279.200793911625,11055.850283141097,11167.52553852636,365438169
2021-02-28,11230.278161017255,11399.578836811486,11173.844602419178,11286.711719615332,240652051
2021-03-01,11326.661919780969,11497.415617064098,11269.744020686592,11383.579818875345,255558597
2021-03-02,11384.621734887587,11556.2491982276,11327.412580440916,11441.830889334258,225241914
2021-03-03,11020.63377395334,11186.773981600876,10965.253704737494,11076.013843169185,234903231
2021-03-04,10746.527954804034,10908.535913921683,10692.52530176482,10800.530607843251,452658819
2021-03-05,10999.452766837849,11165.27366282033,10944.179134843687,11054.726398832008,367098896
2021-03-06,11288.397926330865,11458.574779491631,11231.67230861061,11345.123544051121,328070648
2021-03-07,11275.99011615306,11445.979916899087,11219.326849237717,11332.653383068402,485487373
2021-03-08,11519.394680931584,11693.053897227035,11461.508275499766,11577.2810863634,393992460
2021-03-09,11349.613521029358,11520.713222351407,11292.580287255341,11406.646754803374,283253375
2021-03-10,11220.77871118341,11389.9361791912,11164.392888514145,11277.164533852672,152829582
2021-03-11,11042.297175635638,11208.763967228135,10986.808245104805,11097.78610616647,201241406
2021-03-12,10907.867343583346,11072.307554793146,10853.053939846746,10962.680747319946,372653802
2021-03-13,11032.27142554972,11198.587075181122,10976.832875672584,11087.709975426853,289151982
2021-03-14,10895.931449790876,11060.191722903302,10841.178025420068,10950.684874161685,257959147
2021-03-15,11273.846832568337,11443.804322506554,11217.194335922266,11330.49932921441,393497250
2021-03-16,11357.594768639721,11528.814790277507,11300.521428093793,11414.66810918565,429866576
2021-03-17,11549.64347423958,11723.758702494448,11491.605064821291,11607.68188365787,199797410
2021-03-18,11640.654592628256,11816.141847793506,11582.158840906506,11699.150344350006,317597539
2021-03-19,11860.549467427114,12039.35172070491,11800.948716334517,11920.150218519713,342034338
2021-03-20,11712.981093807135,11889.55869823639,11654.121892330717,11771.840295283553,221151391
2021-03-21,11975.965005240787,12156.507191249442,11915.784276571234,12036.145733910338,379959673
2021-03-22,12007.312129315036,12188.326885033353,11946.97387740893,12067.650381221141,459248303
2021-03-23,12233.215081549917,12417.63540941248,12171.741638929063,12294.688524170771,300943659
2021-03-24,11977.876691250709,12158.447696646448,11917.686356118795,12038.067026382621,377759847
2021-03-25,12016.372408816072,12197.523751662546,11955.98862786725,12076.756189764897,399153303
2021-03-26,12048.60237867405,12230.239600463105,11988.056638077698,12109.148119270401,371341948
2021-03-27,11943.176618887735,12123.224507614686,11883.16065597875,12003.192581796719,204197446
2021-03-28,12005.40426120629,12186.390255093822,11945.075596577113,12065.732925835468,122919530
2021-03-29,12292.029033257517,12477.336003608134,12230.260043140644,12353.79802337439,474785073
2021-03-30,12170.423691871738,12353.897415869804,12109.265783872383,12231.581599871093,396847714
2021-03-31,12353.464328757847,12539.697459342136,12291.386618563083,12415.54203895261,100122019
2021-04-01,12152.381883233238,12335.583620166402,12091.31463758885,12213.449128877626,263949708
2021-04-02,12549.324748943409,12738.510549178738,12486.262815531632,12612.386682355185,235983045
2021-04-03,12704.240864240908,12895.762083299816,12640.400457887938,12768.081270593877,318282809
2021-04-04,13043.796072983561,13240.436214787334,12978.24935904897,13109.342786918152,262276479
2021-04-05,13182.544021576115,13381.275840996861,13116.3000817692,13248.78796138303,242420365
2021-04-06,13266.641537709234,13466.641158880731,13199.974997318735,13333.308078099733,220686500
2021-04-07,13432.09138908705,13634.585229123539,13364.593442408222,13499.58933576588,401112175
2021-04-08,13411.331871453478,13613.5127539377,13343.938243958737,13478.725498948219,494949070
2021-04-09,13096.336086734385,13293.768289046964,13030.525352630191,13162.146820838578,187013102
2021-04-10,13191.114951911042,13389.975981336838,13124.827942102444,13257.40196171964,263231741
2021-04-11,13048.992702341815,13245.711185291691,12983.419874691857,13114.565529991774,343863363
2021-04-12,12841.550090042605,13035.141297430182,12777.01968758008,12906.08049250513,341926951
2021-04-13,12971.185689844848,13166.731202757082,12906.003852207437,13036.36752748226,236634554
2021-04-14,12923.453803750936,13118.2797404909,12858.511824837613,12988.395782664256,225220559
2021-04-15,13130.783394441232,13328.734902900145,13064.799558288261,13196.767230594203,432010203
2021-04-16,12982.797857452282,13178.518428167643,12917.557667213829,13048.038047690736,238508175
2021-04-17,12897.878040103835,13092.31841256771,12833.064582615876,12962.691497591793,280024509
2021-04-18,13128.917566740509,13326.840947143632,13062.943106606133,13194.892026874883,234362499
2021-04-19,13190.737584347382,13389.59292481493,13124.4524708582,13257.022697836564,289764012
2021-04-20,12908.099267137297,13102.693728450924,12843.23444669942,12972.964087575172,285558299
2021-04-21,12964.584592109819,13160.030590985845,12899.43592581781,13029.733258401828,178495583
2021-04-22,13262.492732808287,13462.42980918228,13195.847040683622,13329.138424932951,118598124
2021-04-23,13174.212157144928,13372.818370569223,13108.010086003496,13240.41422828636,465565121
2021-04-24,13299.576063129985,13500.072184684708,13232.744022611743,13366.408103648226,344987166
2021-04-25,13137.770895896896,13335.827743573733,13071.751946671284,13203.789845122508,390746503
2021-04-26,13117.400180618159,13315.149932084763,13051.483596795957,13183.31676444036,110425111
2021-04-27,13340.26812968388,13541.37769947811,13273.231606419138,13407.304652948624,153012638
2021-04-28,13390.903256599006,13592.776170015071,13323.612285460318,13458.194227737695,456989128
2021-04-29,13659.218790224324,13865.136661433737,13590.579499821188,13727.858080627462,370798310
2021-04-30,13753.51185286058,13960.85122752682,13684.398727971833,13822.624977749327,471508161
2021-05-01,14226.057157751615,14440.52033098405,14154.569433340803,14297.544882162427,148025351
2021-05-02,13902.957587777668,14112.549913221554,13833.093479296373,13972.821696258963,315669318
2021-05-03,13864.66744202878,14073.68252909454,13794.995746340193,13934.339137717367,354709239
2021-05-04,13647.763832991306,13853.509016403235,13579.182105187328,13716.345560795282,484885611
2021-05-05,13448.02088111112,13650.75486424345,13380.442886733677,13515.598875488564,277899890
2021-05-06,13253.003333518684,13452.79735362198,13186.405326817585,13319.601340219782,119828838
2021-05-07,13293.033230855744,13493.430716748042,13226.234068891647,13359.832392819844,144729321
2021-05-08,13344.904075477003,13546.08353390128,13277.844256002243,13411.963894951761,385987964
2021-05-09,13437.461404438158,13640.036199479939,13369.936472757563,13504.98633611875,120704568
2021-05-10,13219.599318847302,13418.889760839975,13153.169171516412,13286.029466178194,253328591
2021-05-11,13162.042946818283,13360.465704810518,13095.902027487537,13228.183866149027,221163746
2021-05-12,12979.520035686228,13175.191192003107,12914.296316913935,13044.743754458521,492448797
2021-05-13,13169.597543609647,13368.134189995722,13103.418661480955,13235.776425738339,110298825
2021-05-14,13005.299697997047,13201.359492439213,12939.946433182991,13070.652962811102,378424805
2021-05-15,12970.159050210792,13165.689086143617,12904.982371566517,13035.335728855067,234406801
2021-05-16,13086.168828235413,13283.447755294239,13020.40918588247,13151.928470588355,284908657
2021-05-17,12972.366324608476,13167.929636034734,12907.178554133056,13037.554095083895,325219780
2021-05-18,13114.64578230055,13312.354010174427,13048.743039675925,13180.548524925176,232988788
2021-05-19,13439.132681603853,13641.732671778786,13371.599351545543,13506.666011662164,329599964
2021-05-20,13484.170964085968,13687.449923343545,13416.411311000109,13551.930617171827,199762598
2021-05-21,13674.60742011523,13880.757280719981,13605.890799913645,13743.324040316813,395939681
2021-05-22,13262.48438698551,13462.42133754308,13195.838736799655,13329.130037171368,419852714
2021-05-23,13183.994392047744,13382.74807634997,13117.743163947001,13250.245620148486,179863165
2021-05-24,13227.223075455562,13426.628448452379,13160.754617789957,13293.691533121168,192068012
2021-05-25,13026.458832782391,13222.837609155995,12960.999240657857,13091.918424906926,241970070
2021-05-26,13073.631301729853,13270.721220851408,13007.934662022666,13139.327941437037,456180420
2021-05-27,13289.794797755108,13490.1434630479,13223.01190932418,13356.57768618604,134613597
2021-05-28,12926.804487512825,13121.68093707332,12861.845670992661,12991.763304032991,273072261
2021-05-29,12704.635537872386,12896.162706785035,12640.793148234836,12768.477927509935,392808631
2021-05-30,12746.275724691308,12938.43063511379,12682.224087883813,12810.327361498801,341813997
2021-05-31,12841.028866641105,13034.612216389463,12776.501083391651,12905.556649890557,117353731
2021-06-01,12990.478038112582,13186.314390445938,12925.199254001463,13055.7568222237,177859932
2021-06-02,13018.61130720568,13214.871779173605,12953.191149883038,13084.031464528322,272059542
2021-06-03,13115.60389952974,13313.326571381947,13049.69634224567,13181.511456813809,102050053
2021-06-04,13301.208148863969,13501.728874726241,13234.367906909878,13368.04839081806,105021983
2021-06-05,13225.383796281529,13424.761441451603,13158.924581224837,13291.84301133822,352417641
2021-06-06,13111.755661525935,13309.420319739893,13045.867442121282,13177.643880930587,303888505
2021-06-07,13085.197206827313,13282.461486327224,13019.442446994011,13150.951966660617,160539487
2021-06-08,13130.974779827662,13328.929173493405,13064.989981939081,13196.959577716243,204731080
2021-06-09,13008.458823179923,13204.566242624847,12943.089683364948,13073.827962994897,351119332
2021-06-10,12938.320183224889,13133.37023623833,12873.303498887075,13003.336867562703,214173129
2021-06-11,13022.244250266009,13218.559490219768,12956.805836948088,13087.682663583928,413713875
2021-06-12,13059.622953392347,13256.501691383186,12993.9967073954,13125.249199389293,487425285
2021-06-13,13029.880191199865,13226.31054584107,12964.403406319465,13095.356976080267,423029615
2021-06-14,12700.344976516495,12891.807463599658,12636.524147488775,12764.165805544217,140180087
2021-06-15,12706.028129544555,12897.576292301508,12642.178741958904,12769.877517130206,268660858
2021-06-16,12528.755936764097,12717.631654403756,12465.797364217544,12591.71450931065,355144382
2021-06-17,12721.235933640542,12913.013359775827,12657.310124928781,12785.161742352304,194483266
2021-06-18,12668.795218255242,12859.782080842006,12605.13293072632,12732.457505784163,437103977
2021-06-19,12487.12882293313,12675.376996143177,12424.379431863113,12549.878214003145,127397770
2021-06-20,12481.846023292523,12670.014556306984,12419.123178954369,12544.568867630676,477295658
2021-06-21,12728.400598165621,12920.286034318871,12664.438786114539,12792.362410216705,407928159
2021-06-22,12855.837676203917,13049.644274337645,12791.235476826007,12920.439875581826,489756291
2021-06-23,12904.766758912649,13099.31098140882,12839.91868474726,12969.61483307804,419312830
2021-06-24,12656.93559643815,12847.743670756314,12593.332904998762,12720.538287877538,186566339
2021-06-25,12975.06365377981,13170.667628459907,12909.862328886442,13040.264978673174,468878546
2021-06-26,12861.070105816058,13054.955584798208,12796.441612822007,12925.698598810108,297968597
2021-06-27,13049.002394770168,13245.721023837055,12983.42951841454,13114.575271125797,402480887
2021-06-28,12991.966992655789,13187.825791540048,12926.680726361037,13057.253258950543,338070213
2021-06-29,13162.789360385039,13361.223370843105,13096.644690232351,13228.934030537728,381636130
2021-06-30,13430.080067433044,13632.543586037562,13362.592227898203,13497.567906967883,408190741
2021-07-01,13568.067193659603,13772.610920197185,13499.88595148041,13636.248435838797,131802560
2021-07-02,13729.63802728066,13936.61749502861,13660.644871364677,13798.631183196643,208285907
2021-07-03,13716.23641654869,13923.013849963998,13647.310605410254,13785.162227687126,131148181
2021-07-04,13634.05598039927,13839.594512767098,13565.54313627666,13702.568824521879,243013743
2021-07-05,13669.20181128118,13875.270180295469,13600.512354943083,13737.891267619276,168412170
2021-07-06,13606.48533073709,13811.608225170314,13538.111032592684,13674.859628881499,441033932
2021-07-07,14126.53010658517,14339.492872011078,14055.542518109867,14197.517695060473,229661929
2021-07-08,13924.769364709324,14134.690510910972,13854.795649308773,13994.743080109873,210679554
2021-07-09,14142.727031543081,14355.933971717099,14071.658051485076,14213.796011601087,384035147
2021-07-10,14260.0005529887,14474.975435697072,14188.342258752577,14331.658847224824,248202070
2021-07-11,14316.41150477818,14532.236803845188,14244.46973842251,14388.353271133848,463572493
2021-07-12,14645.085645763245,14865.865831377767,14571.492250558404,14718.679040968085,370778592
2021-07-13,14718.136225586455,14940.017676223437,14644.175742040796,14792.096709132116,340449041
2021-07-14,14585.923012619627,14805.811299242034,14512.626917078824,14659.219108160429,334043642
2021-07-15,14657.216998377677,14878.180068704978,14583.56264160191,14730.871355153444,372858344
2021-07-16,14624.309349014613,14844.776324125385,14550.820357311022,14697.798340718204,413942856
2021-07-17,14742.499397673928,14964.748132312228,14668.416486127828,14816.582309220028,341305366
2021-07-18,14306.792693814235,14522.47298568078,14234.899263192054,14378.686124436417,382145481
2021-07-19,13883.963069116455,14093.269045032783,13814.194410477678,13953.73172775523,152052092
2021-07-20,13473.629948376501,13676.749997849514,13405.92326521883,13541.336631534172,292623684
2021-07-21,13075.42400408739,13272.540948872627,13009.718355825646,13141.129652349136,345742638
2021-07-22,12688.98682401956,12880.278082673121,12625.223071135038,12752.75057690408,299537919
2021-07-23,12313.97058862565,12499.608336192872,12252.091339436578,12375.849837814725,280139734
2021-07-24,11950.037757979457,12130.189080964072,11889.987316984585,12010.088198974328,281219357
2021-07-25,11936.462729612032,12116.409403927792,11876.480504840114,11996.444954383953,212916760
2021-07-26,11855.226753038467,12033.948764390807,11795.652749254354,11914.80075682258,251292827
2021-07-27,11813.393485362349,11991.484844438162,11754.029699003744,11872.757271720953,123627745
2021-07-28,12100.073269558625,12282.486434426344,12039.268881269385,12160.877657847865,297295340
2021-07-29,11949.907184535143,12130.056539075873,11889.857399688231,12009.956969382052,380976631
2021-07-30,11827.589094175562,12005.89445740434,11768.153973099304,11887.024215251822,285305455
2021-07-31,11698.815869493332,11875.179927827401,11640.027850048642,11757.603888938022,388846318
2021-08-01,11728.525332349682,11905.337272033346,11669.588019121795,11787.46264557757,131280152
2021-08-02,11469.064364355545,11641.9648321599,11411.430875087428,11526.697853623664,302769993
2021-08-03,11244.172085214861,11413.682217152775,11187.668707902223,11300.675462527499,198632397
2021-08-04,11205.846321025118,11374.778677623486,11149.535535492327,11262.157106557906,461325560
2021-08-05,10996.961456138133,11162.744794672879,10941.700343293218,11052.222568983048,380915437
2021-08-06,10805.17227392951,10968.064318260105,10750.87492581931,10859.469622039707,177755705
2021-08-07,10604.950364293734,10764.823987876052,10551.659156432963,10658.241572154508,488887133
2021-08-08,10476.364626848084,10634.299771976448,10423.719578471964,10529.009675224206,336067454
2021-08-09,10597.206509671943,10756.963391727299,10543.954215653492,10650.458803690395,171264168
2021-08-10,10755.594619354617,10917.73926185745,10701.546405187006,10809.642833522228,325018904
2021-08-11,11075.229768448726,11242.193031289662,11019.575347501748,11130.884189395705,257705549
2021-08-12,11398.0978951944,11569.928516729993,11340.821021349202,11455.374769039598,248712802
2021-08-13,11539.098989076494,11713.055255243476,11481.113567020833,11597.084411132155,467749167
2021-08-14,11724.214822016678,11900.961779132507,11665.299169644735,11783.130474388621,263290849
2021-08-15,11753.168658643912,11930.352105759146,11694.1075096055,11812.229807682323,429885449
2021-08-16,11851.101893971627,12029.761721518938,11791.548618122524,11910.655169820731,201824010
2021-08-17,12207.797608564175,12391.834758442026,12146.451891938224,12269.143325190125,444245844
2021-08-18,12282.102099800835,12467.259417888285,12220.382993771686,12343.821205829985,464845460
2021-08-19,12502.663073696984,12691.145431591915,12439.83562106534,12565.490526328627,414612949
2021-08-20,12334.822912646729,12520.775016857484,12272.838877909811,12396.806947383648,334515334
2021-08-21,12218.275375965082,12402.470482135412,12156.87700724164,12279.673744688525,144923382
2021-08-22,12281.743070372526,12466.894975956031,12220.025768511357,12343.460372233694,162344912
2021-08-23,12315.551723937133,12501.213307715081,12253.664529344484,12377.438918529782,228387965
2021-08-24,12207.662382480383,12391.697493774058,12146.317345382491,12269.007419578274,219052545
2021-08-25,12662.874979042399,12853.772591791781,12599.242441459272,12726.507516625526,321035339
2021-08-26,12702.049952797865,12893.538143041049,12638.220556050135,12765.879349545592,254318968
2021-08-27,12624.287251766415,12814.603139984,12560.848622360554,12687.725881172277,291673129
2021-08-28,12659.35921710652,12850.203828419682,12595.744346668798,12722.97408754424,322979025
2021-08-29,12670.52210190975,12861.53499791844,12606.851136573521,12734.19306724598,317421877
2021-08-30,12712.620490350331,12904.268035430989,12648.737975323445,12776.503005377217,480955642
2021-08-31,12418.52717090032,12605.741148351079,12356.122511750067,12480.931830050573,269186634
2021-09-01,12667.867695743262,12858.840575578588,12604.210069131486,12731.525322355037,293291023
2021-09-02,12933.244973021512,13128.21851532837,12868.25379225256,12998.236153790465,417612272
2021-09-03,13228.266446561063,13427.687548770526,13161.792745824576,13294.74014729755,141604850
2021-09-04,13299.645941233795,13500.14311622727,13232.813549569304,13366.478332898287,176858897
2021-09-05,13439.184145813324,13641.784911830611,13371.650557140896,13506.717734485754,223061236
2021-09-06,13272.327460216435,13472.412798812662,13205.632347351026,13339.022573081844,457566297
2021-09-07,13445.906570497435,13648.608679600411,13378.339200796441,13513.473940198426,408189839
2021-09-08,13503.535379573637,13707.106264692839,13435.678417867237,13571.392341280038,148544005
2021-09-09,13417.306880961452,13619.577838965897,13349.883228293305,13484.730533629601,235787448
2021-09-10,13599.276628795336,13804.29084932994,13530.938555283803,13667.614702306872,260511339
2021-09-11,13791.718975530273,13999.634336970428,13722.413855050223,13861.024096010326,373617386
2021-09-12,13811.167034682336,14019.375582943878,13741.764185261822,13880.56988410285,342377134
2021-09-13,13909.237796161808,14118.924798113996,13839.342128844411,13979.133463479204,272906799
2021-09-14,13702.488434129275,13909.058611528208,13633.631708329629,13771.345159928918,412314153
2021-09-15,13967.388303392678,14177.951946157391,13897.200422471105,14037.576184314248,479469899
2021-09-16,13787.232842555697,13995.080573850506,13717.950265457426,13856.515419653966,197428812
2021-09-17,13648.936723520677,13854.699588699381,13580.349101794442,13717.524345246911,384391299
2021-09-18,13668.53338104345,13874.591673219984,13599.84728365127,13737.219478435627,126875637
2021-09-19,13905.912394590749,14115.549264860962,13836.033437834012,13975.791351347487,289831809
2021-09-20,14147.293466294585,14360.569247193498,14076.20153932828,14218.385393260889,365797081
2021-09-21,14153.344576626369,14366.711580294103,14082.222242070458,14224.46691118228,208401466
2021-09-22,14325.57157649001,14541.534967090363,14253.583779623226,14397.559373356795,251904154
2021-09-23,13974.165251382954,14184.831059192747,13903.943315446355,14044.387187319551,462662170
2021-09-24,13831.111149100061,14039.620362403079,13761.608077999055,13900.614220201067,383775566
2021-09-25,13693.704877619311,13900.142639593472,13624.892290294592,13762.517464944032,192307454
2021-09-26,13960.325628625224,14170.782798906006,13890.173238531628,14030.478018718817,106240327
2021-09-27,14105.139511617175,14317.779805762159,14034.259413568849,14176.019609665504,225598982
2021-09-28,14151.33586391719,14364.67258548378,14080.223623394993,14222.448104439387,129915838
2021-09-29,14218.373731116802,14432.721073796956,14146.924616890085,14289.82284534352,156620918
2021-09-30,14564.107945299329,14783.667361560123,14490.921473212396,14637.29441738626,314183853
2021-10-01,14534.242936139475,14753.352126131529,14461.206539475457,14607.279332803493,398275390
2021-10-02,14257.690387383798,14472.63044347501,14186.04370202006,14329.337072747536,317209831
2021-10-03,14499.357893155438,14717.941177976876,14426.49679821496,14572.218988095918,319564043
2021-10-04,14546.23141475212,14765.521335577529,14473.134774476983,14619.328055027256,252453260
2021-10-05,14763.19155698364,14985.752233722087,14689.004664737491,14837.37844922979,453748733
2021-10-06,14760.660298391585,14983.182815452767,14686.486126037858,14834.834470745313,264654634
2021-10-07,14583.419183394812,14803.269723848,14510.135669910414,14656.702696879207,339009808
2021-10-08,14679.141444893421,14900.43503451493,14605.376915019586,14752.905974767258,390144720
2021-10-09,14688.724561911067,14910.162620633344,14614.911875670308,14762.537248151826,140322851
2021-10-10,14736.896235216303,14959.06050006881,14662.841480265468,14810.950990167139,389074132
2021-10-11,15106.16372908905,15333.894840582856,15030.253358591115,15182.074099586986,476201735
2021-10-12,14866.677771968367,15090.79854240005,14791.970848491139,14941.384695445595,337934404
2021-10-13,14938.041756597555,15163.238365993499,14862.97622013224,15013.107293062869,486187353
2021-10-14,14763.030948503978,14985.589204009062,14688.844863335617,14837.21703367234,393128995
2021-10-15,14207.471061054554,14421.654041874472,14136.076734114582,14278.865387994527,422374427
2021-10-16,14204.140114526423,14418.272880072047,14132.762526011215,14275.51770304163,317150069
2021-10-17,14217.85861721449,14432.198194358427,14146.412091499844,14289.305142929135,475613276
2021-10-18,14358.637177935298,14575.099044939347,14286.483222267281,14430.791133603314,106257838
2021-10-19,14319.017428414003,14534.882012761953,14247.062566964685,14390.972289863319,260317028
2021-10-20,14009.75031836372,14220.952584469705,13939.34956299506,14080.151073732382,458736797
2021-10-21,13844.90181486913,14053.618927656102,13775.32944394014,13914.47418579812,227757974
2021-10-22,14128.180889672232,14341.16854127533,14057.185005804533,14199.176773539932,469908111
2021-10-23,13958.966036939742,14169.402710863458,13888.820478965172,14029.111594914315,452179981
2021-10-24,14301.585588228401,14517.187381015765,14229.718323965948,14373.452852490856,110601417
2021-10-25,14535.881455180517,14755.015346464646,14462.836824752474,14608.92608560856,262333766
2021-10-26,14473.993201482483,14692.194104017395,14401.25956730418,14546.726835660787,320305388
2021-10-27,14323.72537080941,14539.660929163321,14251.746851358108,14395.703890260715,139028092
2021-10-28,14557.931623165989,14777.397929042863,14484.776187873698,14631.08705845828,388222500
2021-10-29,14512.673543374902,14731.45756664186,14439.745535619248,14585.601551130554,462500290
2021-10-30,14187.163161751962,14401.039993336162,14115.87088455723,14258.455438946696,184062435
2021-10-31,14314.489877116985,14530.286206922769,14242.557767181725,14386.421987052247,395517614
2021-11-01,14411.56852844747,14628.828355509491,14339.14858609346,14483.988470801476,228593837
2021-11-02,14666.952696950213,14888.062536602729,14593.249417066041,14740.655976834385,326612659
2021-11-03,14751.440987991364,14973.824520473647,14677.313143830603,14825.568832152125,256196626
2021-11-04,14637.746476140848,14858.416021007293,14564.189961185368,14711.30299109633,491918028
2021-11-05,14926.658121914115,15151.68311872689,14851.64978964319,15001.66645418504,409219945
2021-11-06,15243.50646111283,15473.30806605423,15166.905926132364,15320.106996093296,459009300
2021-11-07,15304.573357738189,15535.295569161377,15227.665953930458,15381.480761545918,338080063
2021-11-08,15326.088771104614,15557.135335493127,15249.073249641777,15403.104292567452,299252132
2021-11-09,15032.393802426808,15259.012804473443,14956.854135077929,15107.933469775686,143640858
2021-11-10,14903.477339900684,15128.152877688131,14828.585493971535,14978.369185829833,253771318
2021-11-11,15082.062275043485,15309.43004803409,15006.27301737995,15157.85153270702,224124147
2021-11-12,14963.993833004046,15189.58167973275,14888.797884094478,15039.189781913614,303645212
2021-11-13,14647.8612687246,14868.683297901354,14574.253925665684,14721.468611783519,204150675
2021-11-14,15444.184167165175,15677.011064157616,15366.575201501028,15521.793132829322,178058309
2021-11-15,15116.417635199161,15344.303328192114,15040.455737534843,15192.379532863479,240513153
2021-11-16,15644.707560385925,15880.55742310531,15566.090939479462,15723.324181292386,243690645
2021-11-17,15580.518707736617,15815.400899310536,15502.224643878644,15658.81277159459,102429151
2021-11-18,15568.550535268361,15803.252302131703,15490.31661298058,15646.784457556141,334922767
2021-11-19,15420.051593289803,15652.514682635881,15342.56389684111,15497.539289738495,298835345
2021-11-20,15609.992771660885,15845.31929585678,15531.55059692892,15688.43494639285,343440580
